Id,SalePrice
2735,139299.31604121043
2736,129497.30847461196
2737,103717.0216750626
2738,118697.45588427107
2739,146912.9178297259
2740,141378.10871624458
2741,128979.81484694546
2742,184024.5367710851
2743,138400.376094989
2744,154111.17766603245
2745,154140.3415243246
2746,123248.8018209124
2747,169166.9965347373
2748,115948.38604151248
2749,128587.54764149012
2750,133904.33713770402
2751,124629.85104218824
2752,252479.01205686713
2753,153335.543950442
2754,234959.51624882966
2755,144439.48201974994
2756,69694.61401152401
2757,69205.60066505056
2758,63545.49734581867
2759,165033.49502298236
2760,113097.50951411808
2761,134160.52145815082
2762,127719.29411559505
2763,186641.89438018342
2764,185165.2306025047
2765,281312.91253743414
2766,125589.45909127546
2767,79855.7941807236
2768,123491.074718324
2769,126473.2683701017
2770,153209.5512850713
2771,100272.19391928939
2772,105661.91776131536
2773,164388.40777389007
2774,155762.54615258728
2775,112719.59992210101
2776,159473.7159808476
2777,172573.99075007904
2778,116652.07628867612
2779,118194.78899907554
2780,122348.7502091087
2781,96208.7575040257
2782,87685.30612551188
2783,112091.34528731112
2784,136342.53858243744
2785,149190.1595739941
2786,38976.45540364226
2787,109942.37586837914
2788,50895.42275822419
2789,162203.95159397717
2790,109133.50613998622
2791,124387.62119278032
2792,56417.37262002006
2793,162975.25992833194
2794,100589.13552676816
2795,113873.2707512395
2796,69816.573517062
2797,220037.6012029634
2798,122134.48316846043
2799,100040.97298225318
2800,85370.87830221164
2801,120860.6924954739
2802,144532.8489403855
2803,159851.2153148395
2804,145724.58035555016
2805,121121.77866546833
2806,73258.48773175804
2807,177417.37710316875
2808,164968.62201360287
2809,118667.21368473885
2810,128238.74015842727
2811,192290.81558742747
2812,159023.3498125975
2813,146077.20226857136
2814,133475.93821598403
2815,83788.24688451621
2816,249751.2254187488
2817,177540.24939800426
2818,140120.3120833363
2819,193239.26955535286
2820,125061.1708784746
2821,117502.21368887299
2822,191073.70292461617
2823,300405.79606134025
2824,180752.365413893
2825,166491.28318124195
2826,145252.1992883673
2827,117110.73599110544
2828,254903.37779437983
2829,233252.300588954
2830,224143.3365413656
2831,210006.37373282458
2832,239165.50812006928
2833,304373.5628978098
2834,232296.87997274194
2835,235427.63266619574
2836,213802.19367872947
2837,177385.3283139253
2838,123708.65421997104
2839,175052.60656943102
2840,188944.24345989432
2841,210714.2413046055
2842,231535.80531870993
2843,158759.24107184564
2844,163776.22457034327
2845,111442.39783560042
2846,213417.6043822493
2847,201209.83484768728
2848,227263.21102428157
2849,204737.85937667824
2850,289995.8554726695
2851,223254.56853605248
2852,236434.55835610093
2853,228606.97288928577
2854,158902.9031210821
2855,210107.313748352
2856,205045.59124226496
2857,201342.18131514871
2858,218500.5508566606
2859,119715.15280953678
2860,163463.0211951118
2861,138246.84655565373
2862,227854.81792427227
2863,136685.30824303068
2864,252509.19443438062
2865,136879.17677560984
2866,160502.02954222215
2867,76778.31657755282
2868,138509.73768063332
2869,103638.39023568784
2870,126991.6067136277
2871,81800.82647421723
2872,16441.320066450862
2873,87698.71488746419
2874,111965.61936595943
2875,138089.71211842936
2876,195654.0166561203
2877,144990.22274708678
2878,159609.40756929782
2879,143306.96771865338
2880,92152.34598425846
2881,135981.71275907382
2882,165987.81772153708
2883,195058.49045455363
2884,203099.75081904256
2885,156607.0258221801
2886,231194.73418084858
2887,122292.82816454023
2888,166179.74446971016
2889,39709.34708106215
2890,61850.54498841986
2891,146994.84860118804
2892,61674.96330327471
2893,87504.01434964337
2894,45573.57014254667
2895,318223.63074554736
2896,277524.4019211768
2897,208982.86698920047
2898,145428.7492869678
2899,227154.82067504246
2900,144548.60188531084
2901,257103.01129960502
2902,202342.48067336646
2903,320449.1516130774
2904,347978.51385767665
2905,60581.593003601534
2906,205143.98169474024
2907,104027.47307912027
2908,115075.89997533639
2909,140430.89853128558
2910,78194.57574506663
2911,60489.96440360928
2912,146776.04851650214
2913,62404.4114863486
2914,63112.880467955256
2915,76084.37811019039
2916,72491.83218941395
2917,151681.7089573813
2918,128758.54240737855
2919,241418.31624588324
